"id","name"
"63.05.02.2001",Tatakan
"63.05.02.2002",Suato Tatakan
"63.05.02.2005",Sawang
"63.05.02.2006",Lawahan
"63.05.02.2007",Timbaan
"63.05.02.2009",Rumintin
"63.05.02.2011",Cempaka
"63.05.02.2012",Harapan Masa
"63.05.02.2016",Tandui
"63.05.02.2017",Hatiwin
"63.05.03.2001",Pandulangan
"63.05.03.2002",Labung
"63.05.03.2003",Mandurian
"63.05.03.2004",Serawi
"63.05.03.2005",Pematang Karangan Hulu
"63.05.03.2006",Pematang Karangan
"63.05.03.2007",Pandahan
"63.05.03.2008",Pematang Karangan Hilir
"63.05.03.2009",Hiyung
"63.05.03.2010",Andhika
"63.05.03.2011",Sukaramai
"63.05.03.2012",Tirik
"63.05.03.2013",Kepayang
"63.05.03.2014",Batang Lantik
"63.05.03.2015",Mandurian Hilir
"63.05.03.2016",Sei/Sungai Bahalang
"63.05.03.2017",Papagan Makmur
"63.05.04.1001",Rangda Malingkung
"63.05.04.1002",Kupang
"63.05.04.1003",Rantau Kanan
"63.05.04.1004",Rantau Kiwa
"63.05.04.2005",Keramat
"63.05.04.2006",Antasari
"63.05.04.2007",Jingah Babaris
"63.05.04.2008",Banua Hanyar
"63.05.04.2009",Banua Halat Kiri
"63.05.04.2010",Banua Halat Kanan
"63.05.04.2011",Perintis Raya
"63.05.04.2012",Kakaran
"63.05.04.2013",Antasan Hilir (Antasari Hilir)
"63.05.04.2014",Lumbu Raya
"63.05.04.2015",Banua Halar Hulu (Banua Hanyar Hulu)
"63.05.04.2016",Badaun
"63.05.05.2001",Margasari Hulu (Margasari Ulu)
"63.05.05.2002",Candi Laras
"63.05.05.2003",Baringin A
"63.05.05.2004",Marampiau
"63.05.05.2005",Pabaungan Hilir
"63.05.05.2006",Pabaungan Hulu
"63.05.05.2007",Sei/Sungai Rutas
"63.05.05.2008",Baringin B
"63.05.05.2009",Marampiau Hilir
"63.05.05.2010",Sei/Sungai Rutas Hulu
"63.05.05.2011",Baulin
"63.05.05.2012",Pabaungan Pantai
"63.05.06.2001",Keladan (Kaladan)
"63.05.06.2002",Sungai Selai (Sei / Sungai Salai)
"63.05.06.2003",Pariok
"63.05.06.2004",Margasari Hilir (Margasari Ilir)
"63.05.06.2005",Batalas
"63.05.06.2006",Rawana
"63.05.06.2007",Buas Buas
"63.05.06.2008",Teluk Haur
"63.05.06.2009",Sei/Sungai Puting
"63.05.06.2010",Sawaja
"63.05.06.2011",Sungai Selai Hilir (Sei / Sungai Salai Hilir)
"63.05.06.2012",Buas Buas Hilir
"63.05.06.2013",Rawana Hulu
"63.05.07.2001",Parigi Kecil
"63.05.07.2002",Bakarangan
"63.05.07.2003",Parigi
"63.05.07.2004",Paul
"63.05.07.2005",Gadung
"63.05.07.2006",Bundung
"63.05.07.2007",Tangkawang
"63.05.07.2008",Waringin
"63.05.07.2009",Gadung Keramat (Gadung Karamat)
"63.05.07.2010",Masta
"63.05.07.2011",Ketapang
"63.05.07.2012",Tangkawang Baru
"63.05.08.2001",Pipitak Jaya
"63.05.08.2002",Miawa
"63.05.08.2003",Batu Ampar
"63.05.08.2004",Harakit
"63.05.08.2005",Batung
"63.05.08.2006",Balawaian
"63.05.08.2007",Baramban
"63.05.08.2008",Buniin Jaya (Buni In Jaya)
"63.05.09.2001",Kalumpang
"63.05.09.2002",Banua Padang
"63.05.09.2003",Bungur
"63.05.09.2004",Banua Padang Hilir
"63.05.09.2005",Shabah
"63.05.09.2006",Hangui
"63.05.09.2007",Rantau Bujur
"63.05.09.2008",Purut
"63.05.09.2009",Bungur Baru
"63.05.09.2010",Timbung
"63.05.09.2011",Paring Guling
"63.05.09.2012",Linuh
"63.05.10.1007",Bitahan
"63.05.10.2001",Binderang
"63.05.10.2002",Parandakan
"63.05.10.2003",Lokpaikat
"63.05.10.2004",Bataratat
"63.05.10.2005",Bitahan Baru
"63.05.10.2006",Puncak Harapan
"63.05.10.2008",Budi Mulya
"63.05.10.2009",Ayunan Papan
"63.05.11.2001",Salam Babaris
"63.05.11.2002",Suato Lama
"63.05.11.2003",Kambang Habang Lama
"63.05.11.2004",Pantai Cabe
"63.05.11.2005",Suato Baru
"63.05.11.2006",Kambang Habang Baru
"63.05.12.2001",Tarungin
"63.05.12.2002",Matang Batas
"63.05.12.2003",Hatungun
"63.05.12.2004",Burakai
"63.05.12.2005",Batu Hapu
"63.05.12.2006",Kambang Kuning
"63.05.12.2007",Asam Randah
"63.05.12.2008",Bagak
"63.06.01.2001",Hamalau
"63.06.01.2002",Telaga Bidadari
"63.06.01.2003",Karasikan
"63.06.01.2004",Sei/Sungai Raya Utara
"63.06.01.2005",Sei/Sungai Raya Selatan
"63.06.01.2006",Hariti
"63.06.01.2007",Ida Manggala
"63.06.01.2008",Bumi Berkat (Bumi Barkat)
"63.06.01.2009",Batang Kulur Kiri
"63.06.01.2010",Batang Kulur Tengah
"63.06.01.2011",Batang Kulur Kanan
"63.06.01.2012",Baru
"63.06.01.2013",Tamiyang
"63.06.01.2014",Asam
"63.06.01.2015",Sei/Sungai Kali
"63.06.01.2016",Sarang Halang
"63.06.01.2017",Paring Agung
"63.06.01.2018",Tanah Bangkang
"63.06.02.2001",Karang Jawa Muka
"63.06.02.2002",Karang Jawa
"63.06.02.2003",Tabihi
"63.06.02.2004",Pandulangan
"63.06.02.2005",Kaliring
"63.06.02.2006",Jambu Hulu
"63.06.02.2007",Pahampangan
"63.06.02.2008",Padang Batung
"63.06.02.2009",Jembatan Merah
"63.06.02.2010",Batu Bini
"63.06.02.2011",Mawangi
"63.06.02.2012",Madang
"63.06.02.2013",Durian Rabung
"63.06.02.2014",Jelatang (Jalatang)
"63.06.02.2015",Batu Laki
"63.06.02.2016",Malutu
"63.06.02.2017",Malilingin
"63.06.03.2001",Lok Binuang
"63.06.03.2002",Telaga Langsat
"63.06.03.2003",Mandala
"63.06.03.2004",Ambutun
"63.06.03.2005",Hamak
"63.06.03.2006",Hamak Timur
"63.06.03.2007",Hamak Utara
"63.06.03.2008",Pakuan Timur
"63.06.03.2009",Gumbil
"63.06.03.2010",Longawang
"63.06.03.2011",Pandulangan
"63.06.04.2001",Bamban Utara
"63.06.04.2002",Bamban
"63.06.04.2003",Bamban Selatan
"63.06.04.2004",Kayu Abang
"63.06.04.2005",Angkinang
"63.06.04.2006",Telaga Sili Sili
"63.06.04.2007",Angkinang Selatan
"63.06.04.2008",Tawia
"63.06.04.2009",Taniran Kubah
"63.06.04.2010",Taniran Selatan
"63.06.04.2011",Bakarung
"63.06.05.1001",Kandangan Kota
"63.06.05.1002",Kandangan Utara
"63.06.05.1003",Kandangan Barat
"63.06.05.1004",Jambu Hilir
"63.06.05.2005",Gambah Luar
"63.06.05.2006",Gambah Luar Muka
"63.06.05.2007",Gambah Dalam
"63.06.05.2008",Gambah Dalam Barat
"63.06.05.2009",Sei/Sungai Kupang
"63.06.05.2010",Bangkau
"63.06.05.2011",Lungau
"63.06.05.2012",Sei/Sungai Paring
"63.06.05.2013",Bariang
"63.06.05.2014",Amawang Kiri
"63.06.05.2015",Amawang Kiri Muka
"63.06.05.2016",Amawang Kanan
"63.06.05.2017",Tibung Raya
"63.06.05.2018",Baluti
"63.06.06.2001",Tebing Tinggi
"63.06.06.2002",Simpur
"63.06.06.2003",Garunggang
"63.06.06.2004",Amparaya
"63.06.06.2005",Panjampang Bahagia
"63.06.06.2006",Ulin
"63.06.06.2007",Pantai Ulin
"63.06.06.2008",Wasah Hulu
"63.06.06.2009",Wasah Tengah
"63.06.06.2010",Wasah Hilir
"63.06.06.2011",Kapuh
"63.06.07.2001",Muning Baru
"63.06.07.2002",Muning Dalam
"63.06.07.2003",Muning Tengah
"63.06.07.2004",Banjarbaru (Banjar Baru)
"63.06.07.2005",Bayanan
"63.06.07.2006",Pandan Sari
"63.06.07.2007",Pihanin Raya
"63.06.07.2008",Tumbukan Banyu
"63.06.07.2009",Sei/Sungai Pinang
"63.06.07.2010",Habirau
"63.06.07.2011",Habirau Tengah
"63.06.07.2012",Parigi
"63.06.07.2013",Banua Hanyar
"63.06.07.2014",Tambangan
"63.06.07.2015",Baruh Jaya
"63.06.07.2016",Samuda
"63.06.08.2001",Pakapuran Kecil
"63.06.08.2002",Panggandingan
"63.06.08.2003",Tambak Bitin
"63.06.08.2004",Pakan Dalam
"63.06.08.2005",Paramaian
"63.06.08.2006",Pandak Daun
"63.06.08.2007",Murung Raya
"63.06.08.2008",Balah Paikat (Belah Paikat)
"63.06.08.2009",Sei/Sungai Garuda
"63.06.08.2010",Sei/Sungai Mandala
"63.06.08.2011",Mandala Murung Mesjid
"63.06.08.2012",Baruh Kembang
"63.06.08.2013",Teluk Haur (Taluk Haur)
"63.06.08.2014",Pasungkan
"63.06.08.2015",Teluk Kabak (Teluk Labak)
"63.06.08.2016",Hamayung
"63.06.08.2017",Hamayung Utara
"63.06.08.2018",Paharangan
"63.06.08.2019",Hakurung
"63.06.09.2001",Balimau
"63.06.09.2002",Karang Paci
"63.06.09.2003",Bago Tanggul
"63.06.09.2004",Karang Bulan
"63.06.09.2005",Balanti
"63.06.09.2006",Kalumpang (Kelumpang)
"63.06.09.2007",Tambingkar
"63.06.09.2008",Sirih
"63.06.09.2009",Sirih Hulu
"63.06.10.2001",Halunuk
"63.06.10.2002",Panggungan
"63.06.10.2003",Lumpangi
"63.06.10.2004",Malinau
"63.06.10.2005",Hulu Banyu
"63.06.10.2006",Tumingki
"63.06.10.2007",Kamawakan
"63.06.10.2008",Lok Lahung
"63.06.10.2009",Loksado
"63.06.10.2010",Haratai
"63.06.10.2011",Ulang (Muara Ulang)
"63.06.11.2001",Siang Gantung
"63.06.11.2002",Baru
"63.06.11.2003",Tanjung Selor
"63.06.11.2004",Badaun
"63.06.11.2005",Bajayau
"63.06.11.2006",Bajayau Tengah
"63.06.11.2007",Bajayau Lama
"63.07.01.2001",Pengambau Hilir Luar (Pangambau Hilir Luar)
"63.07.01.2002",Panggung
"63.07.01.2003",Barikin
"63.07.01.2004",Andang
"63.07.01.2005",Pengambau Hilir Dalam
"63.07.01.2006",Haruyan
"63.07.01.2007",Haruyan Seberang
"63.07.01.2008",Pengambau Hulu
"63.07.01.2009",Sei/Sungai Harang
"63.07.01.2010",Batu Panggung
"63.07.01.2011",Mangunang
"63.07.01.2012",Hapulang
"63.07.01.2013",Lok Buntar (Lokbuntar)
"63.07.01.2014",Tabat Padang
"63.07.01.2015",Mangunang Seberang
"63.07.01.2016",Pandanu
"63.07.01.2017",Teluk Mesjid
"63.07.02.2001",Murung A
"63.07.02.2002",Pagat
"63.07.02.2003",Kalibaru (Kali Baru)
"63.07.02.2004",Kahakan
"63.07.02.2005",Aluan Sumur
"63.07.02.2006",Aluan Besar
"63.07.02.2007",Paya Besar
"63.07.02.2008",Bakti
"63.07.02.2009",Aluan
"63.07.02.2010",Aluan Mati
"63.07.02.2011",Baru
"63.07.02.2013",Pantai Batung
"63.07.02.2014",Layuh
"63.07.02.2015",Haliau
"63.07.03.1001",Pantai Hambawang Barat
"63.07.03.2002",Mahang Baru
"63.07.03.2003",Mundar
"63.07.03.2004",Tabudarat Hilir
"63.07.03.2005",Tabudarat Hulu
"63.07.03.2006",Pantai Hambawang Timur
"63.07.03.2007",Banua Kepayang (Benua Kepayang)
"63.07.03.2008",Ta'al (Taal)
"63.07.03.2009",Durian Gantang
"63.07.03.2010",Guha
"63.07.03.2011",Bangkal
"63.07.03.2012",Panggang Marak
"63.07.03.2013",Jamil
"63.07.03.2014",Taras Padang
"63.07.03.2015",Murung Ta'al (Murung Taal)
"63.07.03.2016",Sei/Sungai Rangas
"63.07.03.2017",Batang Bahalang
"63.07.03.2018",Sei/Sungai Jaranih
"63.07.04.2001",Parumahan (Perumahan)
"63.07.04.2002",Kasarangan
"63.07.04.2003",Banua Kupang
"63.07.04.2004",Ranatu Kaminting (Rantau Keminting)
"63.07.04.2005",Pemangkih
"63.07.04.2006",Pemangkih Seberang
"63.07.04.2007",Binjai Pemangkih
"63.07.04.2008",Samhurang (Kupang Samhurang)
"63.07.04.2009",Pahalatan
"63.07.04.2010",Mantaas
"63.07.04.2011",Sei/Sungai Buluh
"63.07.04.2012",Kadundung
"63.07.04.2013",Tungkup
"63.07.04.2014",Tabat
"63.07.04.2015",Rantau Bujur
"63.07.04.2016",Binjai Pirua
"63.07.05.2001",Jaranih
"63.07.05.2002",Banua Hanyar
"63.07.05.2003",Palajau
"63.07.05.2004",Banua Batung
"63.07.05.2005",Jatuh
"63.07.05.2006",Pandawan
"63.07.05.2007",Mahang Matang Landung
"63.07.05.2008",Kambat Selatan
"63.07.05.2009",Kayu Rabah
"63.07.05.2010",Setiap
"63.07.05.2011",Kambat Utara
"63.07.05.2012",Banua Supanggal
"63.07.05.2013",Hulu Rasau
"63.07.05.2014",Banua Asam
"63.07.05.2015",Masiraan
"63.07.05.2016",Mahang Putat
"63.07.05.2017",Mahang Sei/Sungai Hanyar
"63.07.05.2018",Hilir Banua
"63.07.05.2019",Buluan
"63.07.05.2020",Matang Ginalun
"63.07.05.2021",Walatung
"63.07.06.1001",Barabai Darat
"63.07.06.1002",Barabai Timur
"63.07.06.1003",Barabai Selatan
"63.07.06.1004",Barabai Utara
"63.07.06.1005",Barabai Barat
"63.07.06.1006",Bukat
"63.07.06.2007",Gambah
"63.07.06.2008",Kayu Bawang
"63.07.06.2009",Benawa Tengah
"63.07.06.2010",Mandingin
"63.07.06.2011",Pajukungan
"63.07.06.2012",Banua Budi
"63.07.06.2013",Banua Binjai
"63.07.06.2014",Banua Jingah
"63.07.06.2015",Ayuang
"63.07.06.2016",Babai
"63.07.06.2017",Awang Besar
"63.07.06.2018",Bakapas
"63.07.07.1001",Birayang
"63.07.07.2002",Kias
"63.07.07.2003",Kapar
"63.07.07.2004",Tembuk Bahalang
"63.07.07.2005",Limbar
"63.07.07.2006",Lok Basar (Lok Besar)
"63.07.07.2007",Paya
"63.07.07.2008",Cukan Lipai
"63.07.07.2009",Birayang Surapati
"63.07.07.2010",Mahela
"63.07.07.2011",Rangas
"63.07.07.2012",Wawai Gardu
"63.07.07.2013",Labuhan
"63.07.07.2014",Birayang Timur
"63.07.07.2015",Tanah Habang
"63.07.07.2016",Banua Rantau
"63.07.07.2017",Anduhum
"63.07.07.2018",Wawai
"63.07.07.2019",Lunjuk
"63.07.08.2001",Sumanggi Semerang / Seberang
"63.07.08.2002",Sumanggi
"63.07.08.2003",Ilung
"63.07.08.2004",Maringgit
"63.07.08.2005",Telang
"63.07.08.2008",Labunganak
"63.07.08.2009",Hapingin
"63.07.08.2010",Dangu
"63.07.08.2013",Ilung Tengah
"63.07.08.2014",Haur Gading
"63.07.08.2018",Awang
"63.07.08.2019",Awang Baru
"63.07.08.2020",Muara Rintis
"63.07.08.2021",Ilung Pasar Lama
"63.07.09.2001",Hantakan
"63.07.09.2002",Alat
"63.07.09.2003",Murung B
"63.07.09.2004",Bulayak
"63.07.09.2005",Batu Tunggal
"63.07.09.2006",Pasting
"63.07.09.2007",Tilahan
"63.07.09.2008",Haruyan Dayak
"63.07.09.2009",Kindingan
"63.07.09.2010",Datar Ajab
"63.07.09.2011",Hinas Kanan
"63.07.09.2012",Patikalain
"63.07.10.2001",Batu Tangga
"63.07.10.2002",Hinas Kiri
"63.07.10.2003",Pembakulan
"63.07.10.2004",Nateh
"63.07.10.2005",Tandilang
"63.07.10.2006",Muara Hungi
"63.07.10.2007",Atiran
"63.07.10.2008",Batu Perahu
"63.07.10.2009",Aing Bantai
"63.07.10.2010",Juhu
"63.07.10.2011",Datar Batung
"63.07.11.2001",Tapuk
"63.07.11.2002",Karau
"63.07.11.2003",Limpasu
"63.07.11.2004",Kabang
"63.07.11.2005",Abung Surapati
"63.07.11.2006",Karatungan
"63.07.11.2007",Pauh
"63.07.11.2008",Abung
"63.07.11.2009",Hawang
"63.08.01.2003",Sei/Sungai Namang
"63.08.01.2004",Danau Panggang
"63.08.01.2008",Pandamaan
"63.08.01.2009",Baru
"63.08.01.2010",Bitin
"63.08.01.2011",Manarap
"63.08.01.2012",Pararain
"63.08.01.2013",Telaga Mas
"63.08.01.2015",Darussalam
"63.08.01.2016",Sarang Burung
"63.08.01.2017",Longkong (Long Kong)
"63.08.01.2019",Rintisan
"63.08.01.2020",Palukahan
"63.08.01.2021",Teluk Mesjid
"63.08.01.2022",Sei/Sungai Panangah
"63.08.01.2023",Manarap Hulu
"63.08.02.2001",Babirik Hilir
"63.08.02.2002",Babirik Hulu
"63.08.02.2003",Sungai Durait Hilir
"63.08.02.2004",Hambuku Hilir
"63.08.02.2005",Murung Panti Hulu
"63.08.02.2006",Murung Panti Hilir
"63.08.02.2007",Murung Kupang
"63.08.02.2008",Sungai Luang Hilir
"63.08.02.2009",Pajukungan Hilir
"63.08.02.2010",Kalumpang Dalam
"63.08.02.2011",Parupukan
"63.08.02.2012",Sungai Luang Hulu
"63.08.02.2013",Sungai Durait Hulu
"63.08.02.2014",Sungai Dalam
"63.08.02.2015",Hambuku Baru
"63.08.02.2016",Hambuku Lima
"63.08.02.2017",Sungai Jamjam
"63.08.02.2018",Kalumpang Luar
"63.08.02.2019",Teluk Limbung
"63.08.02.2020",Sungai Durait Tengah
"63.08.02.2021",Pajukungan Hulu
"63.08.02.2022",Sungai Papuyu
"63.08.02.2023",Sungai Nyiur
"63.08.03.2001",Rantau Karau Hilir
"63.08.03.2002",Rantau Karau Hulu
"63.08.03.2003",Banyu Tajun Hilir
"63.08.03.2004",Banyu Tajun Hulu
"63.08.03.2005",Banyu Tajun Pangkalan
"63.08.03.2006",Sei/Sungai Sandung
"63.08.03.2007",Sei/Sungai Pandan Hilir
"63.08.03.2008",Teluk Betung
"63.08.03.2009",Tambalang
"63.08.03.2010",Hambuku Hulu
"63.08.03.2011",Hambuku Tengah
"63.08.03.2014",Pandulangan
"63.08.03.2015",Sei/Sungai Pandan Hulu
"63.08.03.2021",Pondok Babaris
"63.08.03.2024",Sei/Sungai Pinang
"63.08.03.2025",Tambalang Kecil
"63.08.03.2026",Putat Atas /Tatau
"63.08.03.2029",Banyu Tajun Dalam
"63.08.03.2031",Sei/Sungai Pandan Tengah
"63.08.03.2032",Hanbuku Raya (Hambuku Raya)
"63.08.03.2033",Sei/Sungai Kuini
"63.08.03.2034",Tapus Dalam
"63.08.03.2035",Rantau Karau Tengah
"63.08.03.2037",Tambalang Tengah
"63.08.03.2038",Teluk Mesjid
"63.08.03.2039",Murung Asam
"63.08.03.2040",Tatah Laban
"63.08.03.2041",Jalan Lurus
"63.08.03.2042",Teluk Sinar
"63.08.03.2043",Padang Bangkal
"63.08.03.2044",Hambuku Pasar
"63.08.03.2045",Pangkalan Sari
"63.08.03.2046",Rantau Karau Raya
"63.08.04.2001",Panyiuran
"63.08.04.2002",Simpang Empat
"63.08.04.2003",Padang Darat
"63.08.04.2004",Teluk Baru
"63.08.04.2005",Ilir Mesjid
"63.08.04.2006",Jarang Kuantan
"63.08.04.2007",Jumba
"63.08.04.2008",Telaga Sari
"63.08.04.2009",Telaga Silaba
"63.08.04.2010",Banyu Hirang
"63.08.04.2011",Kayakah
"63.08.04.2012",Bajawit
"63.08.04.2013",Padang Tanggul
"63.08.04.2014",Teluk Paring
"63.08.04.2015",Rukam Hilir
"63.08.04.2016",Mamar
"63.08.04.2017",Cempaka
"63.08.04.2018",Keramat
"63.08.04.2019",Ujung Murung
"63.08.04.2020",Kota Raja
"63.08.04.2021",Pulau Tambak
"63.08.04.2022",Harusan Telaga
"63.08.04.2023",Simpang Tiga
"63.08.04.2024",Cangkering
"63.08.04.2025",Kutai Kecil
"63.08.04.2026",Teluk Sari
"63.08.04.2027",Murung Panggang
"63.08.04.2028",Telaga Hanyar
"63.08.04.2029",Rukam (Rukam Hulu)
"63.08.04.2030",Murung Sari
"63.08.05.1001",Antasari
"63.08.05.1002",Murung Sari
"63.08.05.1003",Kebun Sari
"63.08.05.1004",Paliwara
"63.08.05.1005",Sei/Sungai Malang
"63.08.05.2006",Tapus
"63.08.05.2007",Kandang Halang
"63.08.05.2008",Pasar Senin
"63.08.05.2009",Kota Raden Hulu
"63.08.05.2010",Tangga Ulin Hilir
"63.08.05.2011",Tambalangan
"63.08.05.2012",Palampitan Hulu
"63.08.05.2013",Harus
"63.08.05.2014",Pinangkara (Pinang Kara)
"63.08.05.2015",Sei/Sungai Karias
"63.08.05.2016",Tigarun
"63.08.05.2017",Pinang Habang
"63.08.05.2018",Hulu Pasar
"63.08.05.2019",Kota Raden Hilir
"63.08.05.2020",Rantawan
"63.08.05.2021",Muara Tapus
"63.08.05.2022",Palampitan Hilir
"63.08.05.2023",Harusan
"63.08.05.2024",Sei/Sungai Baring
"63.08.05.2025",Kembang Kuning
"63.08.05.2026",Datu Kuning
"63.08.05.2027",Tangga Ulin Hulu
"63.08.05.2028",Mawar Sari
"63.08.05.2029",Danau Cermin (Danau Caramin)
"63.08.06.2003",Pakapuran
"63.08.06.2004",Pakacangan
"63.08.06.2005",Panangkalaan
"63.08.06.2006",Padang Basar (Padang Basar Hulu)
"63.08.06.2007",Murung Karangan
"63.08.06.2008",Kamayahan
"63.08.06.2009",Guntung
"63.08.06.2010",Muara Baruh
"63.08.06.2011",Teluk Daun
"63.08.06.2012",Sei/Sungai Turak
"63.08.06.2013",Tabalong Mati
"63.08.06.2020",Pimping
"63.08.06.2021",Padang Luar
"63.08.06.2023",Tayur
"63.08.06.2026",Panangkalaan Hulu
"63.08.06.2027",Cakeru (Cakru)
"63.08.06.2028",Sei/Sungai Turak Dalam
"63.08.06.2029",Panyaungan
"63.08.06.2030",Kuangan
"63.08.06.2032",Tabing Liring (Tabing Lering)
"63.08.06.2033",Padang Basar Hilir
"63.08.06.2034",Telaga Bamban
"63.08.06.2035",Air Tawar
"63.08.06.2037",Panangian
"63.08.06.2041",Pamintangan
"63.08.06.2044",Pandawan (Pandawanan)
"63.08.07.2001",Banjang
"63.08.07.2002",Patarikan
"63.08.07.2003",Teluk Buluh
"63.08.07.2004",Pandulangan
"63.08.07.2005",Danau Terate/Terati
"63.08.07.2006",Garunggang
"63.08.07.2007",Baruh Tabing
"63.08.07.2008",Murung Padang
"63.08.07.2009",Teluk Sarikat
"63.08.07.2010",Beringin/Baringin
"63.08.07.2011",Kalintamui
"63.08.07.2012",Palanjungan Sari
"63.08.07.2013",Lok Bangkai
"63.08.07.2014",Sei/Sungai Bahadangan
"63.08.07.2015",Karias Dalam
"63.08.07.2016",Rantau Bujur
"63.08.07.2017",Kaludan Kecil
"63.08.07.2018",Kaludan Besar
"63.08.07.2019",Pawalutan
"63.08.07.2020",Pulau Damar
"63.08.08.2001",Palimbangan
"63.08.08.2002",Palimbangan Gusti
"63.08.08.2003",Palimbang Sari (Palimbangan Sari)
"63.08.08.2004",Bayur
"63.08.08.2005",Loksoga/Lok Suga
"63.08.08.2006",Sei/Sungai Limas
"63.08.08.2007",Pihaung
"63.08.08.2008",Sei/Sungai Binuang
"63.08.08.2009",Jingah Bujur
"63.08.08.2010",Haur Gading
"63.08.08.2011",Keramat/Karamat
"63.08.08.2012",Tambak Sari Panji
"63.08.08.2013",Pulantani/Polantani
"63.08.08.2014",Waringin
"63.08.08.2015",Tangkawang
"63.08.08.2016",Tuhuran
"63.08.08.2017",Taluk Haur (Teluk Haur)
"63.08.08.2018",Panawakan
"63.08.09.2001",Paminggir
"63.08.09.2002",Paminggir Seberang
"63.08.09.2003",Ambahai
"63.08.09.2004",Sapala
"63.08.09.2005",Bararawa
"63.08.09.2006",Pal Batu
"63.08.09.2007",Tampakang
"63.08.10.2001",Sei/Sungai Tabukan
"63.08.10.2002",Nelayan
"63.08.10.2003",Galagah Hulu
"63.08.10.2004",Galagah
"63.08.10.2005",Teluk Cati
"63.08.10.2006",Pematang Benteng
"63.08.10.2007",Pematang Benteng Hilir
"63.08.10.2008",Pasar Sabtu
"63.08.10.2009",Sei/Sungai Haji
"63.08.10.2010",Hilir Mesjid
"63.08.10.2011",Gampa Raya
"63.08.10.2012",Banua Hanyar
"63.08.10.2013",Rantau Bujur Hulu
"63.08.10.2014",Rantau Bujur Tengah
"63.08.10.2015",Rantau Bujur Hilir
"63.08.10.2016",Rantau Bujur Darat
"63.08.10.2017",Tembalang Raya (Tambalang Raya)
"63.09.01.2001",Hapalah
"63.09.01.2002",Bangkiling
"63.09.01.2003",Sei/Sungai Durian
"63.09.01.2004",Pematang
"63.09.01.2005",Hariang
"63.09.01.2006",Banua Lawas
"63.09.01.2007",Habau
"63.09.01.2008",Banua Rantau (Benua Rantau)
"63.09.01.2009",Purai
"63.09.01.2010",Batang Banyu
"63.09.01.2011",Habau Hulu
"63.09.01.2012",Bungin
"63.09.01.2013",Bakiling Raya (Bangkiling Raya)
"63.09.01.2014",Talan
"63.09.01.2015",Sei/Sungai Anyar
"63.09.02.1001",Pulau
"63.09.02.2002",Ampukung
"63.09.02.2003",Telaga Itar (Telagaitar)
"63.09.02.2004",Sei/Sungai Buluh
"63.09.02.2005",Binturu
"63.09.02.2006",Pudak Setegal (Pudak Stegal)
"63.09.02.2007",Pasar Panas
"63.09.02.2008",Masintan
"63.09.02.2009",Takulat
"63.09.02.2010",Paliat
"63.09.02.2011",Karangan Putih
"63.09.02.2012",Bahungin
"63.09.03.2001",Murung Baru
"63.09.03.2002",Lukbayur (Luk Bayur)
"63.09.03.2003",Walangkir
"63.09.03.2004",Warukin
"63.09.03.2005",Barimbun
"63.09.03.2006",Mangkusip
"63.09.03.2007",Pamarangan Kanan
"63.09.03.2008","Pulau Kuu (Pulau Ku,U / Kuu)"
"63.09.03.2009",Tanta
"63.09.03.2010",Padang Panjang
"63.09.03.2011",Puain Kanan
"63.09.03.2012",Padangin
"63.09.03.2013",Tamiyang
"63.09.03.2014",Tanta Hulu
"63.09.04.1001",Jangkung
"63.09.04.1002",Tanjung
"63.09.04.1003",Agung
"63.09.04.1004",Hikun
"63.09.04.2005",Banyu Tajun
"63.09.04.2006",Pamarangan Kiwa
"63.09.04.2007",Puain Kiwa
"63.09.04.2008",Juai
"63.09.04.2009",Mahe Seberang
"63.09.04.2010",Kambitin
"63.09.04.2011",Wayau
"63.09.04.2012",Garunggung
"63.09.04.2013",Kitang
"63.09.04.2014",Sei/Sungai Pimping
"63.09.04.2015",Kambitin Raya
"63.09.05.2001",Marindi
"63.09.05.2002",Wirang
"63.09.05.2003",Bongkang
"63.09.05.2004",Nawin
"63.09.05.2005",Halong
"63.09.05.2007",Hayup
"63.09.05.2011",Kembang Kuning (Kembangkuning)
"63.09.05.2012",Seradang
"63.09.05.2013",Mahe Pasar
"63.09.05.2014",Lok Batu
"63.09.05.2015",Suput
"63.09.05.2018",Surian
"63.09.05.2021",Catur Karya
"63.09.06.1001",Belimbing Raya
"63.09.06.1002",Belimbing
"63.09.06.1003",Sulingan
"63.09.06.1006",Mabu'un (Mabuun)
"63.09.06.1009",Pembataan
"63.09.06.2004",Maburai
"63.09.06.2005",Kasiau
"63.09.06.2007",Kapar
"63.09.06.2008",Masukau
"63.09.06.2010",Kasiau Raya
"63.09.07.2001",Kupang Nunding
"63.09.07.2002",Mangkupum
"63.09.07.2003",Pasar Batu
"63.09.07.2004",Uwie
"63.09.07.2005",Muara Uya
"63.09.07.2006",Lumbang
"63.09.07.2007",Santuun
"63.09.07.2008",Simpung Layung
"63.09.07.2009",Binjai
"63.09.07.2010",Palapi (Pelapi)
"63.09.07.2011",Kampung Baru
"63.09.07.2012",Salikung
"63.09.07.2013",Ribang
"63.09.07.2014",Sei/Sungai Kumap
"63.09.08.2001",Madang
"63.09.08.2002",Tanta Ringin (Tantaringin)
"63.09.08.2003",Murung Karangan
"63.09.08.2004",Padangin
"63.09.08.2005",Manduin
"63.09.08.2006",Mantuil
"63.09.08.2007",Harus
